Customer_ID,best_offer
Customer_3441,3
Customer_4042,0
Customer_4601,0
Customer_7745,3
Customer_4246,0
Customer_3677,3
Customer_1396,3
Customer_8748,3
Customer_6129,0
Customer_3728,0
Customer_2233,2
Customer_1042,1
Customer_611,2
Customer_5214,3
Customer_5638,3
Customer_2663,0
Customer_6568,0
Customer_6398,0
Customer_7538,0
Customer_5125,0
Customer_2605,3
Customer_6581,0
Customer_6929,3
Customer_8439,0
Customer_6364,3
Customer_2199,3
Customer_503,1
Customer_3132,3
Customer_274,3
Customer_1345,3
Customer_4880,3
Customer_3774,1
Customer_6355,1
Customer_5425,1
Customer_3392,1
Customer_6933,0
Customer_6513,3
Customer_7063,2
Customer_7787,1
Customer_2548,3
Customer_108,0
Customer_683,1
Customer_6191,2
Customer_5323,3
Customer_997,1
Customer_1626,0
Customer_8144,2
Customer_1176,0
Customer_1346,2
Customer_7194,0
Customer_744,3
Customer_8451,1
Customer_4609,0
Customer_2441,0
Customer_5228,0
Customer_7914,0
Customer_2075,2
Customer_2377,3
Customer_7401,0
Customer_5662,3
Customer_8799,0
Customer_7510,1
Customer_6167,0
Customer_1941,0
Customer_4113,3
Customer_3082,1
Customer_693,2
Customer_485,0
Customer_4306,0
Customer_8616,0
Customer_982,1
Customer_1261,0
Customer_79,0
Customer_4202,0
Customer_6785,0
Customer_5358,3
Customer_3745,3
Customer_2149,0
Customer_5118,0
Customer_6708,1
Customer_6671,1
Customer_4210,0
Customer_4205,1
Customer_5216,0
Customer_1578,0
Customer_5572,2
Customer_445,0
Customer_2579,0
Customer_5245,0
Customer_2088,0
Customer_3956,0
Customer_4988,0
Customer_3861,3
Customer_8412,3
Customer_2392,1
Customer_5464,2
Customer_4514,0
Customer_7652,0
Customer_1597,0
Customer_4102,0
Customer_8765,2
Customer_68,0
Customer_8381,0
Customer_48,3
Customer_1053,0
Customer_4487,0
Customer_3284,2
Customer_2935,3
Customer_603,0
Customer_4610,0
Customer_7841,0
Customer_6337,2
Customer_4660,2
Customer_3269,0
Customer_1467,0
Customer_5876,2
Customer_3107,3
Customer_393,1
Customer_3646,0
Customer_230,0
Customer_1320,3
Customer_41,1
Customer_7363,0
Customer_3918,0
Customer_8140,1
Customer_3847,3
Customer_5282,3
Customer_1530,0
Customer_7478,0
Customer_3668,3
Customer_7341,0
Customer_3538,3
Customer_1323,3
Customer_5461,3
Customer_2110,0
Customer_5958,1
Customer_1491,1
Customer_6260,0
Customer_6187,1
Customer_61,0
Customer_7082,2
Customer_6811,0
Customer_3139,3
Customer_5396,1
Customer_402,0
Customer_332,3
Customer_7647,1
Customer_1009,0
Customer_1168,0
Customer_2287,0
Customer_8102,0
Customer_8411,3
Customer_1965,2
Customer_7439,0
Customer_4288,2
Customer_7321,3
Customer_4454,0
Customer_1721,0
Customer_1438,1
Customer_2867,0
Customer_7217,0
Customer_3898,2
Customer_1334,1
Customer_6800,2
Customer_7175,0
Customer_1659,0
Customer_9028,3
Customer_5799,0
Customer_4771,3
Customer_6280,0
Customer_8014,0
Customer_4056,2
Customer_5518,0
Customer_706,2
Customer_7081,1
Customer_4230,3
Customer_3723,0
Customer_2087,0
Customer_5106,0
Customer_7279,0
Customer_3615,3
Customer_1562,0
Customer_7788,1
Customer_9019,3
Customer_6734,3
Customer_696,2
Customer_1103,0
Customer_473,0
Customer_379,0
Customer_8196,0
Customer_5725,0
Customer_7160,3
Customer_3458,0
Customer_6192,2
Customer_2933,0
Customer_5687,3
Customer_7502,3
Customer_9059,2
Customer_4201,1
Customer_381,1
Customer_8531,2
Customer_3827,0
Customer_2128,0
Customer_3337,2
Customer_4028,0
Customer_2124,1
Customer_2189,2
Customer_4680,0
Customer_6842,2
Customer_58,0
Customer_4393,0
Customer_1155,2
Customer_4309,1
Customer_3703,3
Customer_4466,3
Customer_3332,3
Customer_6382,1
Customer_4541,0
Customer_2029,3
Customer_1193,1
Customer_7347,3
Customer_5736,1
Customer_858,0
Customer_4522,3
Customer_1864,3
Customer_3182,2
Customer_9017,2
Customer_6816,3
Customer_1536,3
Customer_745,3
Customer_4706,1
Customer_8888,3
Customer_6250,2
Customer_8880,2
Customer_3739,2
Customer_7106,0
Customer_5060,0
Customer_2358,1
Customer_6687,3
Customer_6205,1
Customer_5465,2
Customer_5672,0
Customer_5793,0
Customer_6510,1
Customer_6080,3
Customer_1656,3
Customer_6538,3
Customer_1533,1
Customer_2455,0
Customer_3656,0
Customer_5471,0
Customer_4855,0
Customer_1880,3
Customer_8472,3
Customer_5967,1
Customer_7971,0
Customer_5123,0
Customer_7738,0
Customer_214,3
Customer_8580,2
Customer_7857,0
Customer_2304,2
Customer_862,3
Customer_3,0
Customer_6822,0
Customer_3257,0
Customer_3299,2
Customer_4929,0
Customer_181,0
Customer_1618,2
Customer_8459,0
Customer_7709,0
Customer_6232,1
Customer_8029,1
Customer_3151,0
Customer_4550,0
Customer_8726,0
Customer_2861,3
Customer_8973,3
Customer_6592,0
Customer_3573,3
Customer_8106,1
Customer_8736,2
Customer_6427,3
Customer_70,2
Customer_544,3
Customer_3932,0
Customer_835,1
Customer_6571,0
Customer_3813,3
Customer_5409,0
Customer_3772,3
Customer_8840,0
Customer_367,1
Customer_7016,0
Customer_5157,2
Customer_4506,1
Customer_6146,0
Customer_877,2
Customer_7932,0
Customer_196,3
Customer_8899,0
Customer_5035,0
Customer_2275,1
Customer_4081,0
Customer_2063,0
Customer_8860,0
Customer_4342,0
Customer_6405,0
Customer_1544,2
Customer_3884,0
Customer_7263,0
Customer_7563,0
Customer_8555,0
Customer_6826,1
Customer_5747,1
Customer_5533,0
Customer_1432,1
Customer_2894,3
Customer_8636,0
Customer_7934,3
Customer_3309,0
Customer_6170,0
Customer_2183,0
Customer_2887,0
Customer_3102,3
Customer_6876,0
Customer_2577,2
Customer_4475,0
Customer_2759,3
Customer_3463,2
Customer_9092,0
Customer_218,0
Customer_5356,0
Customer_6749,2
Customer_3316,3
Customer_3205,1
Customer_1919,0
Customer_1244,3
Customer_5689,1
Customer_6426,0
Customer_7180,1
Customer_5344,3
Customer_1643,0
Customer_7735,0
Customer_7692,1
Customer_576,0
Customer_5551,2
Customer_8323,3
Customer_2288,3
Customer_1775,0
Customer_1166,0
Customer_4132,0
Customer_2847,1
Customer_415,0
Customer_4204,3
Customer_8371,0
Customer_8862,0
Customer_4994,3
Customer_759,0
Customer_1385,3
Customer_8980,2
Customer_1201,2
Customer_8918,2
Customer_2138,1
Customer_6560,0
Customer_8558,3
Customer_8934,1
Customer_2906,1
Customer_3550,0
Customer_4376,3
Customer_2114,0
Customer_1957,3
Customer_782,0
Customer_543,0
Customer_328,3
Customer_5478,2
Customer_4953,1
Customer_9009,2
Customer_2611,0
Customer_3375,1
Customer_6133,0
Customer_1111,0
Customer_2348,3
Customer_7122,2
Customer_8794,1
Customer_4528,1
Customer_4755,0
Customer_1281,2
Customer_971,0
Customer_2375,2
Customer_7785,0
Customer_7054,0
Customer_4618,0
Customer_4539,0
Customer_3349,0
Customer_970,0
Customer_4463,3
Customer_4254,0
Customer_1278,0
Customer_3948,1
Customer_6310,0
Customer_3881,0
Customer_2627,1
Customer_2191,0
Customer_1282,3
Customer_7705,2
Customer_2900,0
Customer_7414,0
Customer_4362,0
Customer_1437,0
Customer_5865,0
Customer_8790,2
Customer_111,2
Customer_56,2
Customer_5144,0
Customer_7286,0
Customer_2057,3
Customer_1844,0
Customer_2122,2
Customer_7369,3
Customer_6875,1
Customer_8133,0
Customer_3689,3
Customer_6872,0
Customer_7131,2
Customer_2316,1
Customer_2913,3
Customer_1298,3
Customer_4436,0
Customer_740,2
Customer_5298,0
Customer_8085,3
Customer_3123,0
Customer_4100,3
Customer_7010,0
Customer_2614,0
Customer_524,0
Customer_6615,0
Customer_7295,2
Customer_2626,1
Customer_6234,0
Customer_3541,0
Customer_5729,0
Customer_4053,1
Customer_5509,0
Customer_435,1
Customer_6659,1
Customer_8257,0
Customer_308,1
Customer_8961,0
Customer_2968,0
Customer_2456,2
Customer_4239,0
Customer_87,3
Customer_8413,2
Customer_3055,2
Customer_401,0
Customer_3742,1
Customer_1020,2
Customer_881,0
Customer_3333,0
Customer_8929,1
Customer_5889,0
Customer_6853,0
Customer_5965,3
Customer_7364,0
Customer_7525,0
Customer_5277,2
Customer_257,2
Customer_5896,0
Customer_288,0
Customer_6703,2
Customer_7011,0
Customer_7566,1
Customer_8596,2
Customer_476,0
Customer_8430,0
Customer_8351,1
Customer_2574,3
Customer_5379,3
Customer_737,0
Customer_2523,2
Customer_5414,1
Customer_4474,0
Customer_5257,0
Customer_8435,1
Customer_7567,0
Customer_4921,2
Customer_2522,1
Customer_1839,1
Customer_1995,0
Customer_3011,0
Customer_2254,0
Customer_4661,3
Customer_800,0
Customer_4478,0
Customer_1405,3
Customer_69,0
Customer_4734,0
Customer_1586,3
Customer_3014,2
Customer_4619,1
Customer_1074,3
Customer_8248,3
Customer_6925,0
Customer_2692,0
Customer_8275,0
Customer_5067,1
Customer_3279,0
Customer_5206,0
Customer_3842,3
Customer_2436,3
Customer_7308,3
Customer_8898,2
Customer_4633,0
Customer_477,3
Customer_1329,2
Customer_8804,0
Customer_1777,0
Customer_3078,2
Customer_751,0
Customer_4782,2
Customer_6582,0
Customer_4985,3
Customer_4997,1
Customer_3169,2
Customer_468,3
Customer_1545,1
Customer_8464,1
Customer_7975,0
Customer_1025,0
Customer_4228,0
Customer_2465,2
Customer_773,3
Customer_6993,0
Customer_7344,3
Customer_5944,0
Customer_641,3
Customer_4438,0
Customer_7380,0
Customer_1108,0
Customer_2399,2
Customer_1420,0
Customer_2970,1
Customer_4814,2
Customer_4054,0
Customer_6459,2
Customer_1680,0
Customer_5641,0
Customer_633,0
Customer_7759,0
Customer_6742,0
Customer_5593,0
Customer_5071,0
Customer_8406,0
Customer_6206,0
Customer_7302,0
Customer_8442,3
Customer_2943,0
Customer_2252,1
Customer_1172,0
Customer_2960,2
Customer_2569,3
Customer_7278,0
Customer_8746,0
Customer_8514,0
Customer_5665,0
Customer_2337,3
Customer_6452,0
Customer_5790,3
Customer_9018,2
Customer_8040,3
Customer_7711,1
Customer_815,0
Customer_2131,0
Customer_7232,0
Customer_2907,3
Customer_3473,0
Customer_6274,3
Customer_6453,0
Customer_3245,0
Customer_179,2
Customer_8443,3
Customer_3411,1
Customer_7047,1
Customer_4123,0
Customer_1157,0
Customer_6666,0
Customer_1532,3
Customer_8314,0
Customer_1535,3
Customer_8466,0
Customer_4657,1
Customer_2516,2
Customer_5824,0
Customer_6827,3
Customer_6198,0
Customer_7297,3
Customer_1480,3
Customer_4898,0
Customer_8931,0
Customer_9073,0
Customer_3862,1
Customer_1952,0
Customer_7834,1
Customer_4067,2
Customer_1163,0
Customer_7926,3
Customer_9082,3
Customer_7152,2
Customer_3838,0
Customer_6387,2
Customer_3464,0
Customer_1598,1
Customer_5937,1
Customer_300,3
Customer_3071,3
Customer_4003,0
Customer_8300,2
Customer_7065,0
Customer_2301,3
Customer_1359,1
Customer_6867,3
Customer_2688,3
Customer_7242,3
Customer_486,3
Customer_2664,2
Customer_6027,0
Customer_1152,1
Customer_4453,0
Customer_4046,3
Customer_6497,0
Customer_8861,3
Customer_6899,0
Customer_6050,2
Customer_665,1
Customer_2310,0
Customer_6021,2
Customer_642,0
Customer_176,3
Customer_9051,3
Customer_2362,2
Customer_786,0
Customer_5264,3
Customer_8614,0
Customer_8078,0
Customer_91,1
Customer_5485,0
Customer_4738,3
Customer_7387,0
Customer_1971,2
Customer_530,2
Customer_996,1
Customer_2963,0
Customer_4058,1
Customer_3000,2
Customer_1427,2
Customer_8405,0
Customer_7265,0
Customer_6345,1
Customer_7868,3
Customer_2997,0
Customer_2471,0
Customer_2883,2
Customer_2724,0
Customer_4055,2
Customer_3281,0
Customer_3025,0
Customer_7205,2
Customer_3936,2
Customer_3815,0
Customer_694,0
Customer_4710,2
Customer_1738,1
Customer_167,0
Customer_4101,1
Customer_9015,3
Customer_8134,1
Customer_4772,0
Customer_9029,0
Customer_4510,2
Customer_2755,0
Customer_4950,0
Customer_5815,1
Customer_6608,0
Customer_3939,0
Customer_6086,3
Customer_6939,0
Customer_5847,0
Customer_3660,1
Customer_2223,3
Customer_100,0
Customer_6033,0
Customer_6576,0
Customer_3746,0
Customer_2412,0
Customer_5014,0
Customer_8428,3
Customer_7323,0
Customer_1465,3
Customer_4103,0
Customer_7748,0
Customer_1744,0
Customer_5321,2
Customer_5040,1
Customer_2446,1
Customer_8316,1
Customer_3060,0
Customer_8508,1
Customer_4995,0
Customer_5677,2
Customer_5269,0
Customer_8607,1
Customer_2121,0
Customer_5361,0
Customer_7003,0
Customer_7416,0
Customer_3937,0
Customer_5012,0
Customer_6392,0
Customer_1203,2
Customer_3405,0
Customer_1926,3
Customer_6076,0
Customer_7774,0
Customer_4667,0
Customer_4294,0
Customer_2751,3
Customer_4739,0
Customer_4428,0
Customer_805,2
Customer_3593,3
Customer_5651,0
Customer_6458,3
Customer_3889,0
Customer_4035,2
Customer_1242,0
Customer_6022,0
Customer_4603,0
Customer_547,1
Customer_26,0
Customer_4078,0
Customer_3038,1
Customer_7964,0
Customer_1302,2
Customer_5674,0
Customer_8301,0
Customer_3142,3
Customer_1221,3
Customer_8389,0
Customer_437,3
Customer_4932,3
Customer_8149,0
Customer_6188,0
Customer_4890,0
Customer_7781,3
Customer_8791,2
Customer_7207,1
Customer_3424,0
Customer_326,0
Customer_1039,3
Customer_4147,0
Customer_8107,1
Customer_1870,3
Customer_2991,0
Customer_534,2
Customer_2855,1
Customer_6081,1
Customer_585,0
Customer_9055,3
Customer_1703,3
Customer_5981,0
Customer_4608,0
Customer_491,2
Customer_4639,2
Customer_3145,0
Customer_2266,0
Customer_7662,1
Customer_8482,0
Customer_5028,0
Customer_3033,0
Customer_1916,0
Customer_2449,1
Customer_3501,1
Customer_5812,0
Customer_3206,1
Customer_3127,3
Customer_3903,2
Customer_397,0
Customer_1317,2
Customer_5473,0
Customer_121,0
Customer_8198,0
Customer_1566,0
Customer_1984,0
Customer_7980,1
Customer_2173,0
Customer_7942,0
Customer_7476,3
Customer_2333,1
Customer_573,3
Customer_4348,0
Customer_8281,3
Customer_3753,3
Customer_3207,2
Customer_1407,0
Customer_535,0
Customer_6913,0
Customer_7156,0
Customer_1434,1
Customer_2932,3
Customer_1867,1
Customer_1454,0
Customer_7211,2
Customer_3950,0
Customer_1820,2
Customer_51,0
Customer_6747,3
Customer_4525,3
Customer_469,0
Customer_9062,0
Customer_3350,1
Customer_5684,3
Customer_5129,1
Customer_3019,0
Customer_1858,3
Customer_7598,3
Customer_865,1
Customer_5961,0
Customer_4032,1
Customer_4395,3
Customer_5167,0
Customer_3992,0
Customer_425,0
Customer_188,1
Customer_4745,3
Customer_3153,2
Customer_228,0
Customer_4999,0
Customer_1041,2
Customer_3733,1
Customer_3482,0
Customer_4125,0
Customer_1905,0
Customer_8003,0
Customer_801,3
Customer_1487,0
Customer_7200,0
Customer_3465,0
Customer_1128,2
Customer_7954,3
Customer_5875,3
Customer_2208,0
Customer_3007,1
Customer_8047,1
Customer_2945,2
Customer_4411,2
Customer_5491,0
Customer_8764,0
Customer_2144,3
Customer_6117,0
Customer_4174,0
Customer_1632,1
Customer_3202,0
Customer_8543,0
Customer_156,1
Customer_3031,1
Customer_8119,1
Customer_3661,3
Customer_8087,3
Customer_4562,1
Customer_2485,0
Customer_6455,2
Customer_5843,0
Customer_2372,0
Customer_8771,3
Customer_4767,2
Customer_7822,0
Customer_8227,1
Customer_2885,1
Customer_7443,2
Customer_6690,2
Customer_847,3
Customer_7743,0
Customer_7528,0
Customer_6637,3
Customer_8879,0
Customer_756,3
Customer_8349,3
Customer_5369,3
Customer_8333,1
Customer_4416,0
Customer_8366,0
Customer_9046,1
Customer_2061,3
Customer_549,2
Customer_3070,3
Customer_7848,2
Customer_8864,0
Customer_6463,2
Customer_4273,1
Customer_2879,3
Customer_1259,1
Customer_6511,0
Customer_4241,0
Customer_6578,0
Customer_1024,0
Customer_752,0
Customer_3098,3
Customer_8055,0
Customer_1951,3
Customer_4112,0
Customer_351,1
Customer_1511,0
Customer_6771,3
Customer_3322,1
Customer_9053,0
Customer_701,0
Customer_2534,3
Customer_2644,3
Customer_561,0
Customer_2318,0
Customer_8037,0
Customer_6336,0
Customer_8896,3
Customer_8723,1
Customer_8594,0
Customer_1047,1
Customer_3781,3
Customer_414,0
Customer_3710,1
Customer_5288,3
Customer_8836,1
Customer_4753,0
Customer_7336,1
Customer_1469,0
Customer_4838,2
Customer_4022,3
Customer_7767,0
Customer_2271,3
Customer_1583,2
Customer_1412,2
Customer_6322,0
Customer_5391,0
Customer_1722,1
Customer_3077,2
Customer_3459,0
Customer_1507,1
Customer_4372,0
Customer_8330,1
Customer_1321,3
Customer_842,1
Customer_1146,1
Customer_7373,2
Customer_8199,1
Customer_463,0
Customer_1754,1
Customer_9050,2
Customer_8221,0
Customer_8637,0
Customer_4011,0
Customer_8556,2
Customer_5226,0
Customer_378,0
Customer_8644,0
Customer_1335,0
Customer_1223,0
Customer_4763,0
Customer_3161,0
Customer_1350,0
Customer_7272,1
Customer_1811,2
Customer_3467,2
Customer_1351,3
Customer_7590,0
Customer_1894,0
Customer_5492,1
Customer_3185,3
Customer_2673,2
Customer_4196,0
Customer_8401,0
Customer_4607,1
Customer_1189,0
Customer_3647,0
Customer_898,0
Customer_8923,0
Customer_8446,0
Customer_3043,1
Customer_3945,1
Customer_2762,1
Customer_8178,3
Customer_2715,2
Customer_8186,0
Customer_7931,2
Customer_4773,1
Customer_1030,0
Customer_8212,0
Customer_6100,2
Customer_7548,2
Customer_2908,0
Customer_1755,0
Customer_2886,0
Customer_231,1
Customer_6304,2
Customer_2840,3
Customer_4518,3
Customer_6323,0
Customer_7593,3
Customer_3717,0
Customer_2592,1
Customer_2317,0
Customer_3912,1
Customer_1515,1
Customer_216,3
Customer_8267,0
Customer_2263,1
Customer_8845,0
Customer_5798,0
Customer_7531,1
Customer_893,2
Customer_3068,2
Customer_1850,1
Customer_9074,3
Customer_6914,0
Customer_324,2
Customer_1215,1
Customer_6579,3
Customer_6814,0
Customer_1129,3
Customer_3688,2
Customer_3973,1
Customer_4398,0
Customer_208,0
Customer_6153,3
Customer_798,0
Customer_8309,3
Customer_734,3
Customer_5940,3
Customer_2917,0
Customer_1174,0
Customer_3544,1
Customer_4829,1
Customer_1831,0
Customer_6606,0
Customer_7897,3
Customer_6526,0
Customer_8957,2
Customer_198,0
Customer_6419,3
Customer_4705,0
Customer_1097,2
Customer_548,3
Customer_7886,0
Customer_3105,3
Customer_4922,1
Customer_7117,0
Customer_4689,3
Customer_2314,0
Customer_5504,3
Customer_5697,1
Customer_4906,0
Customer_2825,0
Customer_6788,3
Customer_6505,0
Customer_616,1
Customer_1118,3
Customer_937,0
Customer_2572,1
Customer_622,3
Customer_6921,0
Customer_7457,0
Customer_3295,3
Customer_7953,0
Customer_7379,3
Customer_8809,0
Customer_5722,0
Customer_4913,3
Customer_3617,2
Customer_2201,3
Customer_1160,0
Customer_7802,2
Customer_8851,0
Customer_5165,2
Customer_2876,0
Customer_478,3
Customer_1352,3
Customer_3721,3
Customer_8355,3
Customer_2647,3
Customer_7246,0
Customer_2948,3
Customer_4240,1
Customer_6556,1
Customer_1033,2
Customer_7540,1
Customer_6698,0
Customer_2598,2
Customer_3834,0
Customer_7020,0
Customer_3298,3
Customer_3080,3
Customer_4830,1
Customer_5780,3
Customer_3509,1
Customer_1425,2
Customer_6962,2
Customer_1871,0
Customer_480,2
Customer_8766,0
Customer_5529,1
Customer_527,0
Customer_8182,0
Customer_4237,0
Customer_7288,0
Customer_220,3
Customer_8383,3
Customer_4575,1
Customer_7399,0
Customer_7533,0
Customer_3003,3
Customer_8336,0
Customer_5398,3
Customer_8690,3
Customer_2868,1
Customer_5818,0
Customer_5792,1
Customer_2391,0
Customer_6244,2
Customer_8647,0
Customer_1983,0
Customer_9067,0
Customer_1554,2
Customer_8299,0
Customer_3210,0
Customer_4191,3
Customer_6378,3
Customer_3653,1
Customer_1677,0
Customer_3085,3
Customer_4332,3
Customer_901,3
Customer_5899,0
Customer_2296,3
Customer_6990,0
Customer_296,0
Customer_7851,3
Customer_57,0
Customer_5987,1
Customer_5303,0
Customer_7183,0
Customer_5527,0
Customer_2676,2
Customer_6682,3
Customer_5544,0
Customer_2753,1
Customer_6332,0
Customer_295,1
Customer_2580,0
Customer_6107,0
Customer_5711,0
Customer_648,0
Customer_1370,1
Customer_9000,0
Customer_5785,3
Customer_4271,1
Customer_7923,0
Customer_5633,3
Customer_8432,2
Customer_681,0
